#10,,,,体格,,,特殊情報,,,設定,基本パラメータ,,,,,,,,ステータス,,,,物理攻撃,,,魔法攻撃,,防御力,,,,命中,,,回避,,,クリティカル,,,,攻撃速度,,,属性値,,,,,,,状態異常耐性,,,,,,,,,思考ID(通常）,,,,,,,,,,思考(出現),,思考ID(瀕死),,,,,,,,,,思考(終焉）,,スキルリスト,,,,,,,,,,,,経験値,,ドロップ,ドロップアイテム,,,,,,,,,備考 #ID,NAME,PICTID,?? ID,?,??,???,??,? ??,LV,??,??,??,??,??,??,?,??,HP,SP,MP,??,??,??,??,??,??,??,??%,??,??%,??,??,??,??,??,??,??,??,???,????,??,??,??,无,火,水,风,土,光,?,?,??,??,??,??,??? ?? ??,??,??,??,ID１,??,ID2,??,ID3,??,ID4,??,ID5,??,ID,??,ID１,??,ID2,??,ID3,??,ID4,??,ID5,??,ID,??,ＩＤ１,??,ＩＤ２,??,ＩＤ３,??,ＩＤ４,??,ＩＤ５,??,ＩＤ６,??,EXP,JOB,ID,??? ID1,??? ID2,??? ID3,??? ID4,??? ID5,??? ID6,??? ID7,ID8(???),ID8 ??, ,
#ID,名前,PICTID,種別ＩＤ,幅,長さ,スケール,飛行,アンデッド,モーションセット番号,LV,腕力,魔力,体力,器用,敏捷,知性,運,魅力,HP,SP,MP,速度,最小,最大,タイプ,最小,最大,物理－,物理％,魔法－,魔法％,近接,遠隔,魔法,近接,遠隔,魔法,発生,回避,回復力,魔回復力,物理,詠唱,射程,無,火,水,風,土,光,闇,毒,石化,麻痺,睡眠,沈黙,鈍足,混乱,氷結,気絶,ID１,確率,ID2,確率,ID3,確率,ID4,確率,ID5,確率,ID,確率,ID１,確率,ID2,確率,ID3,確率,ID4,確率,ID5,確率,ID,確率,ＩＤ１,確率,ＩＤ２,確率,ＩＤ３,確率,ＩＤ４,確率,ＩＤ５,確率,ＩＤ６,確率,EXP,JOB,ID,アイテムID1,アイテムID2,アイテムID3,アイテムID4,アイテムID5,アイテムID6,アイテムID7,ID8（スタンプ）,ＩＤ8確率, 
#99999999,Limitation : W byte 16 characters,99999999,HUMAN,1,1,1,0,0,0,127,127,127,127,127,127,127,127,9999,9999,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,0,100,100,100,100,100,100,9999,9999,9999,9999,9999,9999,9999,9999,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,99999999,99999999,0,99999999,99999999,99999999,99999999,null,99999999,99999999,99999999,99999999,
30050000,精灵树,30050000,PLANT_MATERIAL,3,3,3,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,null,10016400,10001907,10034800,10034850,10016401,10034506,
30050001,神秘的树,30050000,PLANT_MATERIAL,2,2,2,0,0,50,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,65000,15,10020202,10015300,10044102,10015707,10027100,10016000,10016000,
30060000,倒下的树,30060000,TREE_MATERIAL,1,1,1,0,0,0,0,0,10,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,65,0,65,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10016200,10001905,10028300,10016400,10016400,10016350,
30061000,摩根炭,30061000,ROCK_MATERIAL,1,1,1,0,0,0,0,0,10,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,65,0,65,0,1,1,300,300,300,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,null,null,null,null,null,10016700,10016700,
30070000,蘑菇,30070000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10006900,10007000,10005616,10006999,10006999,10007100,
30070003,蓝蘑菇,30070003,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10006900,10007000,10006999,10007001,null,10007002,10007003,
30070005,绿蘑菇,30070005,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10006900,10006900,10007002,10007001,null,10007003,10007100,
30070007,橙蘑菇,30070007,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10006900,10007000,10006999,10007001,null,10007002,10007003,
30070008,棕蘑菇,30070008,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,null,10007000,10007002,10006900,null,10007003,10007001,
30070009,黑蘑菇,30070009,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,null,10007000,10007002,10006900,null,10007003,10007001,
30070010,泰迪蘑菇,30070005,KNIGHTS_WAR_INFO_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,20,0,20,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10009300,10009200,10009450,10034502,null,10019650,null,
30070011,毒蘑菇,30070009,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,20,0,20,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,null,10007000,10034502,10005616,10007100,10007100,10001109,
30070050,甜蘑菇,30070007,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,null,10035400,10007000,10007000,10007000,10007000,10007000,
30070051,蘑菇妈妈,30070000,PLANT_MATERIAL_SKILL,2.5,2.5,2.5,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7658,0,0,0,0,0,6,null,10005633,10005633,10005633,10005633,10005639,10005639,
30070052,小蘑菇,30070000,PLANT_MATERIAL,0.7,0.7,0.7,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,null,10005633,10005633,10005633,10005633,10005639,10005639,
30070053,蓝蘑菇妈妈,30070003,PLANT_MATERIAL_SKILL,2.5,2.5,2.5,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7659,0,0,0,0,0,6,null,10005634,10005634,10005634,10005634,10005640,10005640,
30070054,蓝色小蘑菇,30070003,PLANT_MATERIAL,0.7,0.7,0.7,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,null,10005634,10005634,10005634,10005634,10005640,10005640,
30070055,绿蘑菇妈妈,30070005,PLANT_MATERIAL_SKILL,2.5,2.5,2.5,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7660,0,0,0,0,0,6,null,10005635,10005635,10005635,10005635,10005641,10005641,
30070056,绿色小蘑菇,30070005,PLANT_MATERIAL,0.7,0.7,0.7,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,null,10005635,10005635,10005635,10005635,10005641,10005641,
30070057,橙蘑菇妈妈,30070007,PLANT_MATERIAL_SKILL,2.5,2.5,2.5,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7661,0,0,0,0,0,6,null,10005636,10005636,10005636,10005636,10005642,10005642,
30070058,橙色小蘑菇,30070007,PLANT_MATERIAL,0.7,0.7,0.7,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,null,10005636,10005636,10005636,10005636,10005642,10005642,
30070059,棕蘑菇妈妈,30070008,PLANT_MATERIAL_SKILL,2.5,2.5,2.5,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7662,0,0,0,0,0,6,null,10005637,10005637,10005637,10005637,10005643,10005643,
30070060,棕色小蘑菇,30070008,PLANT_MATERIAL,0.7,0.7,0.7,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,null,10005637,10005637,10005637,10005637,10005643,10005643,
30070061,黑蘑菇妈妈,30070009,PLANT_MATERIAL_SKILL,2.5,2.5,2.5,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7663,0,0,0,0,0,6,null,10005638,10005638,10005638,10005638,10005644,10005644,
30070062,黑色小蘑菇,30070009,PLANT_MATERIAL,0.7,0.7,0.7,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,null,10005638,10005638,10005638,10005638,10005644,10005644,
30110000,面包树,30110000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,10,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,50,0,50,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10006000,10005601,null,10006200,10006200,null,
30120000,焗豌豆,30120000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,0,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,null,null,null,null,null,10005700,null,
30130000,黄麦子 ,30130000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10005900,10007900,10005621,10007900,10007900,null,
30130001,黄麦子 草 ,30130000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,100,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,21,100,0,0,0,0,0,0,0,0,0,0,21,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10005900,10005900,10005900,10005900,10005900,10005900,
30130002,黄麦子 杂草,30130000,PLANT_MATERIAL_SKILL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7655,0,0,0,0,0,9,null,null,null,null,null,null,null,
30130003,黄麦子 杂草,30130000,PLANT MATERIAL_SKILL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,null,10005622,null,10007900,10005622,null,
30130004,黄麦子 杂草（大）,30130000,PLANT_MATERIAL_SKILL,3,3,3,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7656,0,0,0,0,0,9,null,null,null,null,null,null,null,
30130005,黄麦子 杂草（大）,30130000,PLANT MATERIAL_SKILL,1.5,2,2,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10005623,10007900,null,10007900,10007900,null,
30130006,黄麦子 杂草（中）,30130000,PLANT_MATERIAL_SKILL,1.5,2,2,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7657,0,0,0,0,0,9,null,null,null,null,null,null,null,
30130007,黄麦子 杂草（中）,30130000,PLANT MATERIAL_SKILL,1,1.5,1.5,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10005624,10007900,null,10007900,10007900,null,
30150000,草,30150000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10004901,10003601,10004903,10005617,10004903,10004903,10004903,
30150001,草,30150000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10004906,10003601,10004907,10005618,10004907,10004907,10004907,
30150002,草,30150000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10004905,10003601,10004908,10005619,10004908,10004908,10004908,
30150003,草,30150000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10004902,10003601,10004904,10005620,10004904,10004904,10004904,
30150004,杂草,30150000,PLANT_MATERIAL_SKILL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7605,0,0,0,0,0,16,null,null,null,null,10019202,null,10019202,,,#??????????????,
30150005,杂草,30150000,PLANT_MATERIAL_SKILL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,null,10005632,10005627,10005629,null,10005631,null,
30150006,杂草（大）,30150000,PLANT_MATERIAL_SKILL,2,2,2,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7654,0,0,0,0,0,16,null,null,null,null,10019202,null,10019202,,,#??????????????,
30150007,杂草（大）,30150000,PLANT_MATERIAL_SKILL,1.5,1.5,1.5,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,null,10005625,10005626,10005628,null,10005630,null,
30150008,长靴草,30150008,PLANT_MATERIAL_SKILL,0.5,2,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,20,0,20,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,null,10005632,10005627,10005629,null,10005631,null,
30150009,泰迪草药,30150000,KNIGHTS_WAR_INFO_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,20,0,20,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10004000,10034400,10004902,10004700,10019601,10019650,null,
30150010,杂草,30150010,PLANT_MATERIAL_SKILL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,null,10005632,10005627,10005629,10019202,10005631,null,
30200000,漆树花,30200000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10005300,null,10005603,10005400,10005400,null,
30210000,花,30210000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10005300,null,10005603,10005400,10005400,null,
30210100,火焰之花,30210100,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,100,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10025205,null,10005604,10043201,10043201,null,
30210200,黑暗之花,30210200,PLANT_MATERIAL,1,1,1,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,100,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10025205,null,10005609,10043209,10043209,null,
