#カード情報,,,,,,ホルダー,,レア,アセンブル,,,装着可能,,,属性増加量,,,,,,,アビリティベクトル,,,,,,限定条件,,,,,,カード分類,,,,,,,,,,テキスト,,
#カードID,pictID,枠種別,カード名,種別ID,カードNo,ページ,順,レア度,元カードID,後カードID,回数,武,服,胸,無,火,水,風,土,光,闇,ID（1）,値（1）,ID（2）,値（2）,ID（3）,値（3）,ID（1）,値（1）,ID（2）,値（2）,ID（3）,値（3）,分類ID（1）,分類ID（2）,分類ID（3）,分類ID（4）,分類ID（5）,分類ID（6）,分類ID（7）,分類ID（8）,分類ID（9）,分類ID（10）,限定条件,フレーバーテキスト,イラストレーター名
#70000000,70000000,0,テスト,ACTIVE,AC00-0000,0,0,4,0,0,0,1,1,0,0,10,10,10,10,10,10,1,50,2,50,3,50,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,-,仮,仮
70510023,70510020,1,商人ケット?シー[R3],ACTIVE,AC51-0023,1211,1,4,70510020,70510024,3,0,0,1,0,0,0,0,0,0,0,202,96,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「ではこちらなどは$R　どうですニャ？」$Rエンシェントアークに響く$R呑気な売り文句に、冒険者は$R毒気を抜かれた顔になる。$R$R御話の中の大冒険、$R静かな書庫の奥底に$Rそんな世界があるのだから、$Rこんな商人が居たからと$R言って、何もおかしくは$Rないのだけれど……。$Rあと、銀行業務もやってます。$R$R「御用がおありですか？」,エンチ
70510024,70510020,1,商人ケット?シー[R4],ACTIVE,AC51-0024,1212,1,4,70510020,0,4,0,0,1,0,0,0,0,0,0,0,202,135,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「ではこちらなどは$R　どうですニャ？」$Rエンシェントアークに響く$R呑気な売り文句に、冒険者は$R毒気を抜かれた顔になる。$R$R御話の中の大冒険、$R静かな書庫の奥底に$Rそんな世界があるのだから、$Rこんな商人が居たからと$R言って、何もおかしくは$Rないのだけれど……。$Rあと、銀行業務もやってます。$R$R「御用がおありですか？」,エンチ
70511010,70511010,1,嘆きの歌姫,ACTIVE,AC51-1010,53,2,3,70511010,70511011,0,1,0,0,0,0,0,0,0,0,0,209,18,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,歌を忘れた人魚姫、$Rその絶望は何ゆえに？$R高らかに笑うは魔王、$R闇よりも濃い心の裏は？$R真の勇者のみそれを知る。$R希望の歌は、いつ響く？$R$R本物の魔王として君臨する$Rルチフェロのアナザーは、$Rその真の姿を現した！$R$R「何か、似ても似つかない$R　アレになっているような」$R「あの姿は納得いかない。$R　わたしの真の姿は……」,とく村長
70511011,70511010,1,嘆きの歌姫[R1],ACTIVE,AC51-1011,1209,2,3,70511010,70511012,1,1,0,0,0,0,0,0,0,0,0,209,30,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,歌を忘れた人魚姫、$Rその絶望は何ゆえに？$R高らかに笑うは魔王、$R闇よりも濃い心の裏は？$R真の勇者のみそれを知る。$R希望の歌は、いつ響く？$R$R本物の魔王として君臨する$Rルチフェロのアナザーは、$Rその真の姿を現した！$R$R「何か、似ても似つかない$R　アレになっているような」$R「あの姿は納得いかない。$R　わたしの真の姿は……」,とく村長
70511012,70511010,1,嘆きの歌姫[R2],ACTIVE,AC51-1012,1210,2,3,70511010,70511013,2,1,0,0,0,0,0,0,0,0,0,209,45,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,歌を忘れた人魚姫、$Rその絶望は何ゆえに？$R高らかに笑うは魔王、$R闇よりも濃い心の裏は？$R真の勇者のみそれを知る。$R希望の歌は、いつ響く？$R$R本物の魔王として君臨する$Rルチフェロのアナザーは、$Rその真の姿を現した！$R$R「何か、似ても似つかない$R　アレになっているような」$R「あの姿は納得いかない。$R　わたしの真の姿は……」,とく村長
70511013,70511010,1,嘆きの歌姫[R3],ACTIVE,AC51-1013,1211,2,3,70511010,70511014,3,1,0,0,0,0,0,0,0,0,0,209,61,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,歌を忘れた人魚姫、$Rその絶望は何ゆえに？$R高らかに笑うは魔王、$R闇よりも濃い心の裏は？$R真の勇者のみそれを知る。$R希望の歌は、いつ響く？$R$R本物の魔王として君臨する$Rルチフェロのアナザーは、$Rその真の姿を現した！$R$R「何か、似ても似つかない$R　アレになっているような」$R「あの姿は納得いかない。$R　わたしの真の姿は……」,とく村長
70511014,70511010,1,嘆きの歌姫[R4],ACTIVE,AC51-1014,1212,2,3,70511010,0,4,1,0,0,0,0,0,0,0,0,0,209,90,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,歌を忘れた人魚姫、$Rその絶望は何ゆえに？$R高らかに笑うは魔王、$R闇よりも濃い心の裏は？$R真の勇者のみそれを知る。$R希望の歌は、いつ響く？$R$R本物の魔王として君臨する$Rルチフェロのアナザーは、$Rその真の姿を現した！$R$R「何か、似ても似つかない$R　アレになっているような」$R「あの姿は納得いかない。$R　わたしの真の姿は……」,とく村長
70511020,70511020,1,天理人欲の錬金術師,ACTIVE,AC51-1020,53,3,3,70511020,70511021,0,0,0,1,0,0,0,0,0,0,0,191,15,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,喧騒を避けて森の中、$R人間嫌いの錬金術師。$R他の事など顧みず、$Rただ研究に明け暮れる。$R守りを固めた塔の中、$R今日も力を溜めている。$R$R森を失い、生きる場所と力を$R求め襲来するワーウルフの$Rアナザーに対抗し、錬金術師$Rパラケルススのアナザーは$Rその力を解き放つ……！$R$R「我がホムンクルス達よ！$R　侵入者を排除するのだ！」,智
70511021,70511020,1,天理人欲の錬金術師[R1],ACTIVE,AC51-1021,1209,3,3,70511020,70511022,1,0,0,1,0,0,0,0,0,0,0,191,25,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,喧騒を避けて森の中、$R人間嫌いの錬金術師。$R他の事など顧みず、$Rただ研究に明け暮れる。$R守りを固めた塔の中、$R今日も力を溜めている。$R$R森を失い、生きる場所と力を$R求め襲来するワーウルフの$Rアナザーに対抗し、錬金術師$Rパラケルススのアナザーは$Rその力を解き放つ……！$R$R「我がホムンクルス達よ！$R　侵入者を排除するのだ！」,智
70511022,70511020,1,天理人欲の錬金術師[R2],ACTIVE,AC51-1022,1210,3,3,70511020,70511023,2,0,0,1,0,0,0,0,0,0,0,191,35,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,喧騒を避けて森の中、$R人間嫌いの錬金術師。$R他の事など顧みず、$Rただ研究に明け暮れる。$R守りを固めた塔の中、$R今日も力を溜めている。$R$R森を失い、生きる場所と力を$R求め襲来するワーウルフの$Rアナザーに対抗し、錬金術師$Rパラケルススのアナザーは$Rその力を解き放つ……！$R$R「我がホムンクルス達よ！$R　侵入者を排除するのだ！」,智
70511023,70511020,1,天理人欲の錬金術師[R3],ACTIVE,AC51-1023,1211,3,3,70511020,70511024,3,0,0,1,0,0,0,0,0,0,0,191,50,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,喧騒を避けて森の中、$R人間嫌いの錬金術師。$R他の事など顧みず、$Rただ研究に明け暮れる。$R守りを固めた塔の中、$R今日も力を溜めている。$R$R森を失い、生きる場所と力を$R求め襲来するワーウルフの$Rアナザーに対抗し、錬金術師$Rパラケルススのアナザーは$Rその力を解き放つ……！$R$R「我がホムンクルス達よ！$R　侵入者を排除するのだ！」,智
70511024,70511020,1,天理人欲の錬金術師[R4],ACTIVE,AC51-1024,1212,3,3,70511020,0,4,0,0,1,0,0,0,0,0,0,0,191,75,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,喧騒を避けて森の中、$R人間嫌いの錬金術師。$R他の事など顧みず、$Rただ研究に明け暮れる。$R守りを固めた塔の中、$R今日も力を溜めている。$R$R森を失い、生きる場所と力を$R求め襲来するワーウルフの$Rアナザーに対抗し、錬金術師$Rパラケルススのアナザーは$Rその力を解き放つ……！$R$R「我がホムンクルス達よ！$R　侵入者を排除するのだ！」,智
70511030,70511030,1,比翼連理の蛇狐,ACTIVE,AC51-1030,53,4,3,70511030,70511031,0,0,1,1,0,0,0,0,0,0,0,198,18,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,愛されなければ、愛せばいい。$Rそう決めたのはいつの日か。$R妬みも恨みも隠したままで、$R理想をまとい、自分をだます。$R$R傷を舐め合う道連れ一人、$R歪み、傷持つ似た者同士。$R翼を持てない醜い蛇も、$R比翼連理の翼となろう。$Rせめて、この夢醒めるまで。$R$R「あなた達になんか$R　清姫は渡さない……」$R「あの娘には私が必要で、私も$R　あの娘を必要としているの」,白夜ゆう
70511031,70511030,1,比翼連理の蛇狐[R1],ACTIVE,AC51-1031,1209,4,3,70511030,70511032,1,0,1,1,0,0,0,0,0,0,0,198,31,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,愛されなければ、愛せばいい。$Rそう決めたのはいつの日か。$R妬みも恨みも隠したままで、$R理想をまとい、自分をだます。$R$R傷を舐め合う道連れ一人、$R歪み、傷持つ似た者同士。$R翼を持てない醜い蛇も、$R比翼連理の翼となろう。$Rせめて、この夢醒めるまで。$R$R「あなた達になんか$R　清姫は渡さない……」$R「あの娘には私が必要で、私も$R　あの娘を必要としているの」,白夜ゆう
70511032,70511030,1,比翼連理の蛇狐[R2],ACTIVE,AC51-1032,1210,4,3,70511030,70511033,2,0,1,1,0,0,0,0,0,0,0,198,44,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,愛されなければ、愛せばいい。$Rそう決めたのはいつの日か。$R妬みも恨みも隠したままで、$R理想をまとい、自分をだます。$R$R傷を舐め合う道連れ一人、$R歪み、傷持つ似た者同士。$R翼を持てない醜い蛇も、$R比翼連理の翼となろう。$Rせめて、この夢醒めるまで。$R$R「あなた達になんか$R　清姫は渡さない……」$R「あの娘には私が必要で、私も$R　あの娘を必要としているの」,白夜ゆう
70511033,70511030,1,比翼連理の蛇狐[R3],ACTIVE,AC51-1033,1211,4,3,70511030,70511034,3,0,1,1,0,0,0,0,0,0,0,198,62,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,愛されなければ、愛せばいい。$Rそう決めたのはいつの日か。$R妬みも恨みも隠したままで、$R理想をまとい、自分をだます。$R$R傷を舐め合う道連れ一人、$R歪み、傷持つ似た者同士。$R翼を持てない醜い蛇も、$R比翼連理の翼となろう。$Rせめて、この夢醒めるまで。$R$R「あなた達になんか$R　清姫は渡さない……」$R「あの娘には私が必要で、私も$R　あの娘を必要としているの」,白夜ゆう
70511034,70511030,1,比翼連理の蛇狐[R4],ACTIVE,AC51-1034,1212,4,3,70511030,0,4,0,1,1,0,0,0,0,0,0,0,198,91,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,愛されなければ、愛せばいい。$Rそう決めたのはいつの日か。$R妬みも恨みも隠したままで、$R理想をまとい、自分をだます。$R$R傷を舐め合う道連れ一人、$R歪み、傷持つ似た者同士。$R翼を持てない醜い蛇も、$R比翼連理の翼となろう。$Rせめて、この夢醒めるまで。$R$R「あなた達になんか$R　清姫は渡さない……」$R「あの娘には私が必要で、私も$R　あの娘を必要としているの」,白夜ゆう
70512010,70512010,1,ローレライ?アナザー,ACTIVE,AC51-2010,53,5,2,70512010,70512011,0,1,0,0,0,0,5,0,0,0,0,61,8,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,その歌声を見いだされ、$R望まぬ相手と結ばれる。$Rそんな絶望に染まり、$R歌を忘れた歌姫がいた。$R$Rぴちぴち、びたーんという$R本来のローレライとは一転、$R憂いと悲しみに包まれた$Rローレライのアナザーは、$Rまさに捕らわれの姫だが……$R……これも、ローレライの$R一つの側面なのだろうか？$R$R「歌……。$R　でも、私の歌は……」,冬式未来
70512011,70512010,1,ローレライ?アナザー[R1],ACTIVE,AC51-2011,1209,5,2,70512010,70512012,1,1,0,0,0,0,6,0,0,0,0,61,15,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,その歌声を見いだされ、$R望まぬ相手と結ばれる。$Rそんな絶望に染まり、$R歌を忘れた歌姫がいた。$R$Rぴちぴち、びたーんという$R本来のローレライとは一転、$R憂いと悲しみに包まれた$Rローレライのアナザーは、$Rまさに捕らわれの姫だが……$R……これも、ローレライの$R一つの側面なのだろうか？$R$R「歌……。$R　でも、私の歌は……」,冬式未来
70512012,70512010,1,ローレライ?アナザー[R2],ACTIVE,AC51-2012,1210,5,2,70512010,70512013,2,1,0,0,0,0,7,0,0,0,0,61,23,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,その歌声を見いだされ、$R望まぬ相手と結ばれる。$Rそんな絶望に染まり、$R歌を忘れた歌姫がいた。$R$Rぴちぴち、びたーんという$R本来のローレライとは一転、$R憂いと悲しみに包まれた$Rローレライのアナザーは、$Rまさに捕らわれの姫だが……$R……これも、ローレライの$R一つの側面なのだろうか？$R$R「歌……。$R　でも、私の歌は……」,冬式未来
70512013,70512010,1,ローレライ?アナザー[R3],ACTIVE,AC51-2013,1211,5,2,70512010,70512014,3,1,0,0,0,0,8,0,0,0,0,61,35,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,その歌声を見いだされ、$R望まぬ相手と結ばれる。$Rそんな絶望に染まり、$R歌を忘れた歌姫がいた。$R$Rぴちぴち、びたーんという$R本来のローレライとは一転、$R憂いと悲しみに包まれた$Rローレライのアナザーは、$Rまさに捕らわれの姫だが……$R……これも、ローレライの$R一つの側面なのだろうか？$R$R「歌……。$R　でも、私の歌は……」,冬式未来
70512014,70512010,1,ローレライ?アナザー[R4],ACTIVE,AC51-2014,1212,5,2,70512010,0,4,1,0,0,0,0,9,0,0,0,0,61,48,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,その歌声を見いだされ、$R望まぬ相手と結ばれる。$Rそんな絶望に染まり、$R歌を忘れた歌姫がいた。$R$Rぴちぴち、びたーんという$R本来のローレライとは一転、$R憂いと悲しみに包まれた$Rローレライのアナザーは、$Rまさに捕らわれの姫だが……$R……これも、ローレライの$R一つの側面なのだろうか？$R$R「歌……。$R　でも、私の歌は……」,冬式未来
70512020,70512020,1,ルチフェロ?アナザー,ACTIVE,AC51-2020,53,6,2,70512020,70512021,0,1,0,0,0,0,0,0,0,0,5,142,10,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,強大な力を持ち、支配を広げ、$R四天王をはじめとする多くの$R部下を従え、周囲を恐怖に$R陥れる。まさに魔王。$Rその魔王であり続ける事を$R運命づけられ、役目を果たし$R続けていたのがルチフェロの$Rアナザーである。$R$R四天王は羨ましがられたが、$R真の姿はルチフェロ本人には$Rいまいち不評だったようだ。$R$R「貴様が真の勇者であるか、$R　我が見極めてやろう！」,ガミュー
70512021,70512020,1,ルチフェロ?アナザー[R1],ACTIVE,AC51-2021,1209,6,2,70512020,70512022,1,1,0,0,0,0,0,0,0,0,6,142,18,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,強大な力を持ち、支配を広げ、$R四天王をはじめとする多くの$R部下を従え、周囲を恐怖に$R陥れる。まさに魔王。$Rその魔王であり続ける事を$R運命づけられ、役目を果たし$R続けていたのがルチフェロの$Rアナザーである。$R$R四天王は羨ましがられたが、$R真の姿はルチフェロ本人には$Rいまいち不評だったようだ。$R$R「貴様が真の勇者であるか、$R　我が見極めてやろう！」,ガミュー
70512022,70512020,1,ルチフェロ?アナザー[R2],ACTIVE,AC51-2022,1210,6,2,70512020,70512023,2,1,0,0,0,0,0,0,0,0,7,142,26,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,強大な力を持ち、支配を広げ、$R四天王をはじめとする多くの$R部下を従え、周囲を恐怖に$R陥れる。まさに魔王。$Rその魔王であり続ける事を$R運命づけられ、役目を果たし$R続けていたのがルチフェロの$Rアナザーである。$R$R四天王は羨ましがられたが、$R真の姿はルチフェロ本人には$Rいまいち不評だったようだ。$R$R「貴様が真の勇者であるか、$R　我が見極めてやろう！」,ガミュー
70512023,70512020,1,ルチフェロ?アナザー[R3],ACTIVE,AC51-2023,1211,6,2,70512020,70512024,3,1,0,0,0,0,0,0,0,0,8,142,40,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,強大な力を持ち、支配を広げ、$R四天王をはじめとする多くの$R部下を従え、周囲を恐怖に$R陥れる。まさに魔王。$Rその魔王であり続ける事を$R運命づけられ、役目を果たし$R続けていたのがルチフェロの$Rアナザーである。$R$R四天王は羨ましがられたが、$R真の姿はルチフェロ本人には$Rいまいち不評だったようだ。$R$R「貴様が真の勇者であるか、$R　我が見極めてやろう！」,ガミュー
70512024,70512020,1,ルチフェロ?アナザー[R4],ACTIVE,AC51-2024,1212,6,2,70512020,0,4,1,0,0,0,0,0,0,0,0,9,142,60,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,強大な力を持ち、支配を広げ、$R四天王をはじめとする多くの$R部下を従え、周囲を恐怖に$R陥れる。まさに魔王。$Rその魔王であり続ける事を$R運命づけられ、役目を果たし$R続けていたのがルチフェロの$Rアナザーである。$R$R四天王は羨ましがられたが、$R真の姿はルチフェロ本人には$Rいまいち不評だったようだ。$R$R「貴様が真の勇者であるか、$R　我が見極めてやろう！」,ガミュー
70512030,70512030,1,ワーウルフ?アナザー,ACTIVE,AC51-2030,53,7,2,70512030,70512031,0,0,1,0,0,0,0,0,5,0,0,184,8,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,森を失った狼たちを$R束ね、守り、率いてきた男。$Rそのためには他人から奪う$R事にためらいはなく、その爪と$R牙はそれだけの実力を持つ。$R$Rベナンダンテを率いる頭目$Rワーウルフのアナザーは強引で$R荒っぽく、ワーウルフ本人とは$Rまるで逆の人格のように映る。$R守る力、守るために奪う力、$Rそれは鏡に映った姿なのか？$R$R「お前達、気合入れろ！！$R　目的のものはもうすぐだ！」,不二原理夏
70512031,70512030,1,ワーウルフ?アナザー[R1],ACTIVE,AC51-2031,1209,7,2,70512030,70512032,1,0,1,0,0,0,0,0,6,0,0,184,15,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,森を失った狼たちを$R束ね、守り、率いてきた男。$Rそのためには他人から奪う$R事にためらいはなく、その爪と$R牙はそれだけの実力を持つ。$R$Rベナンダンテを率いる頭目$Rワーウルフのアナザーは強引で$R荒っぽく、ワーウルフ本人とは$Rまるで逆の人格のように映る。$R守る力、守るために奪う力、$Rそれは鏡に映った姿なのか？$R$R「お前達、気合入れろ！！$R　目的のものはもうすぐだ！」,不二原理夏
70512032,70512030,1,ワーウルフ?アナザー[R2],ACTIVE,AC51-2032,1210,7,2,70512030,70512033,2,0,1,0,0,0,0,0,7,0,0,184,23,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,森を失った狼たちを$R束ね、守り、率いてきた男。$Rそのためには他人から奪う$R事にためらいはなく、その爪と$R牙はそれだけの実力を持つ。$R$Rベナンダンテを率いる頭目$Rワーウルフのアナザーは強引で$R荒っぽく、ワーウルフ本人とは$Rまるで逆の人格のように映る。$R守る力、守るために奪う力、$Rそれは鏡に映った姿なのか？$R$R「お前達、気合入れろ！！$R　目的のものはもうすぐだ！」,不二原理夏
70512033,70512030,1,ワーウルフ?アナザー[R3],ACTIVE,AC51-2033,1211,7,2,70512030,70512034,3,0,1,0,0,0,0,0,8,0,0,184,35,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,森を失った狼たちを$R束ね、守り、率いてきた男。$Rそのためには他人から奪う$R事にためらいはなく、その爪と$R牙はそれだけの実力を持つ。$R$Rベナンダンテを率いる頭目$Rワーウルフのアナザーは強引で$R荒っぽく、ワーウルフ本人とは$Rまるで逆の人格のように映る。$R守る力、守るために奪う力、$Rそれは鏡に映った姿なのか？$R$R「お前達、気合入れろ！！$R　目的のものはもうすぐだ！」,不二原理夏
70512034,70512030,1,ワーウルフ?アナザー[R4],ACTIVE,AC51-2034,1212,7,2,70512030,0,4,0,1,0,0,0,0,0,9,0,0,184,49,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,森を失った狼たちを$R束ね、守り、率いてきた男。$Rそのためには他人から奪う$R事にためらいはなく、その爪と$R牙はそれだけの実力を持つ。$R$Rベナンダンテを率いる頭目$Rワーウルフのアナザーは強引で$R荒っぽく、ワーウルフ本人とは$Rまるで逆の人格のように映る。$R守る力、守るために奪う力、$Rそれは鏡に映った姿なのか？$R$R「お前達、気合入れろ！！$R　目的のものはもうすぐだ！」,不二原理夏
70512040,70512040,1,パラケルスス?アナザー,ACTIVE,AC51-2040,53,8,2,70512040,70512041,0,0,1,0,0,0,0,5,0,0,0,171,10,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,はた迷惑極まりないが、$R基本的には他人に被害を与える$R気がない錬金術師。$Rしかし、生活態度はだらしなく$R自らが家族として作り上げた$Rホムンクルスに頼り切り。$R$R賢者の石によって次第に$R何かがずれ始めた彼女を$R救ったのも、彼女を一度は$R見捨てようとした家族だった。$R$R「おお！ホム絵！$R　帰ってきてくれたのか！$R　ホム絵ー！」,いぬごや
70512041,70512040,1,パラケルスス?アナザー[R1],ACTIVE,AC51-2041,1209,8,2,70512040,70512042,1,0,1,0,0,0,0,6,0,0,0,171,17,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,はた迷惑極まりないが、$R基本的には他人に被害を与える$R気がない錬金術師。$Rしかし、生活態度はだらしなく$R自らが家族として作り上げた$Rホムンクルスに頼り切り。$R$R賢者の石によって次第に$R何かがずれ始めた彼女を$R救ったのも、彼女を一度は$R見捨てようとした家族だった。$R$R「おお！ホム絵！$R　帰ってきてくれたのか！$R　ホム絵ー！」,いぬごや
70512042,70512040,1,パラケルスス?アナザー[R2],ACTIVE,AC51-2042,1210,8,2,70512040,70512043,2,0,1,0,0,0,0,7,0,0,0,171,26,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,はた迷惑極まりないが、$R基本的には他人に被害を与える$R気がない錬金術師。$Rしかし、生活態度はだらしなく$R自らが家族として作り上げた$Rホムンクルスに頼り切り。$R$R賢者の石によって次第に$R何かがずれ始めた彼女を$R救ったのも、彼女を一度は$R見捨てようとした家族だった。$R$R「おお！ホム絵！$R　帰ってきてくれたのか！$R　ホム絵ー！」,いぬごや
70512043,70512040,1,パラケルスス?アナザー[R3],ACTIVE,AC51-2043,1211,8,2,70512040,70512044,3,0,1,0,0,0,0,8,0,0,0,171,39,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,はた迷惑極まりないが、$R基本的には他人に被害を与える$R気がない錬金術師。$Rしかし、生活態度はだらしなく$R自らが家族として作り上げた$Rホムンクルスに頼り切り。$R$R賢者の石によって次第に$R何かがずれ始めた彼女を$R救ったのも、彼女を一度は$R見捨てようとした家族だった。$R$R「おお！ホム絵！$R　帰ってきてくれたのか！$R　ホム絵ー！」,いぬごや
70512044,70512040,1,パラケルスス?アナザー[R4],ACTIVE,AC51-2044,1212,8,2,70512040,0,4,0,1,0,0,0,0,9,0,0,0,171,60,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,はた迷惑極まりないが、$R基本的には他人に被害を与える$R気がない錬金術師。$Rしかし、生活態度はだらしなく$R自らが家族として作り上げた$Rホムンクルスに頼り切り。$R$R賢者の石によって次第に$R何かがずれ始めた彼女を$R救ったのも、彼女を一度は$R見捨てようとした家族だった。$R$R「おお！ホム絵！$R　帰ってきてくれたのか！$R　ホム絵ー！」,いぬごや
70512050,70512050,1,玉藻?アナザー,ACTIVE,AC51-2050,53,9,2,70512050,70512051,0,0,1,0,0,0,0,0,0,5,0,207,10,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,もし、玉藻を救ったのが$R「あなた」とサウスの人々では$R無かったら、世界はどのように$R変わっていたのだろう？$R$R頼れるお姉ちゃんではなく、$R誰かに頼り、甘える妹として$R振る舞う玉藻のアナザーは$R清姫のアナザーに救われた$R「もう一つの可能性」の姿。$Rロアである玉藻の中にも、$Rあんな一面があるのかも……？$R$R「うわあ～ん！清姫～！$R　玉藻、家帰る～！」,こはら深尋
70512051,70512050,1,玉藻?アナザー[R1],ACTIVE,AC51-2051,1209,9,2,70512050,70512052,1,0,1,0,0,0,0,0,0,6,0,207,17,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,もし、玉藻を救ったのが$R「あなた」とサウスの人々では$R無かったら、世界はどのように$R変わっていたのだろう？$R$R頼れるお姉ちゃんではなく、$R誰かに頼り、甘える妹として$R振る舞う玉藻のアナザーは$R清姫のアナザーに救われた$R「もう一つの可能性」の姿。$Rロアである玉藻の中にも、$Rあんな一面があるのかも……？$R$R「うわあ～ん！清姫～！$R　玉藻、家帰る～！」,こはら深尋
70512052,70512050,1,玉藻?アナザー[R2],ACTIVE,AC51-2052,1210,9,2,70512050,70512053,2,0,1,0,0,0,0,0,0,7,0,207,26,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,もし、玉藻を救ったのが$R「あなた」とサウスの人々では$R無かったら、世界はどのように$R変わっていたのだろう？$R$R頼れるお姉ちゃんではなく、$R誰かに頼り、甘える妹として$R振る舞う玉藻のアナザーは$R清姫のアナザーに救われた$R「もう一つの可能性」の姿。$Rロアである玉藻の中にも、$Rあんな一面があるのかも……？$R$R「うわあ～ん！清姫～！$R　玉藻、家帰る～！」,こはら深尋
70512053,70512050,1,玉藻?アナザー[R3],ACTIVE,AC51-2053,1211,9,2,70512050,70512054,3,0,1,0,0,0,0,0,0,8,0,207,39,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,もし、玉藻を救ったのが$R「あなた」とサウスの人々では$R無かったら、世界はどのように$R変わっていたのだろう？$R$R頼れるお姉ちゃんではなく、$R誰かに頼り、甘える妹として$R振る舞う玉藻のアナザーは$R清姫のアナザーに救われた$R「もう一つの可能性」の姿。$Rロアである玉藻の中にも、$Rあんな一面があるのかも……？$R$R「うわあ～ん！清姫～！$R　玉藻、家帰る～！」,こはら深尋
70512054,70512050,1,玉藻?アナザー[R4],ACTIVE,AC51-2054,1212,9,2,70512050,0,4,0,1,0,0,0,0,0,0,9,0,207,60,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,もし、玉藻を救ったのが$R「あなた」とサウスの人々では$R無かったら、世界はどのように$R変わっていたのだろう？$R$R頼れるお姉ちゃんではなく、$R誰かに頼り、甘える妹として$R振る舞う玉藻のアナザーは$R清姫のアナザーに救われた$R「もう一つの可能性」の姿。$Rロアである玉藻の中にも、$Rあんな一面があるのかも……？$R$R「うわあ～ん！清姫～！$R　玉藻、家帰る～！」,こはら深尋
