EVENTID,地图ID,地图名称,X,Y
10001544,20170001,20170001,31,62
10001544,20170001,20170001,32,62
10001557,21003000,21003000,107,47
10001557,21003000,21003000,108,47
10001557,21003000,21003000,107,48
10001557,21003000,21003000,108,48
10001555,21003000,21003000,31,51
10001555,21003000,21003000,32,51
10001555,21003000,21003000,31,52
10001555,21003000,21003000,32,52
10001559,21003000,21003000,65,103
10001559,21003000,21003000,66,103
10001559,21003000,21003000,65,104
10001559,21003000,21003000,66,104
10001550,21180000,21180000,66,253
10001550,21180000,21180000,67,253
10001550,21180000,21180000,66,254
10001550,21180000,21180000,67,254
10001639,22004002,22004002,108,104
10001639,22004002,22004002,109,104
10001639,22004002,22004002,108,105
10001639,22004002,22004002,109,105
1,30000000,r000,3,6
10000142,30001000,占卜店,2,5
10000607,30001001,諾頓魔法商店,2,5
10000957,30001002,帕斯特魔法商店,2,5
10000143,30002000,解答小屋,3,6
10000959,30002001,帕斯特的小屋,3,6
10001068,30002002,闇黑武器屋,3,6
10001348,30002003,唐卡秘密商店,3,6
10001496,30002004,30002004,3,6
10000145,30010000,咖啡館,3,6
10000601,30010001,諾頓咖啡館,3,6
10000621,30010002,諾頓咖啡館,3,6
10000730,30010003,阿伊恩市咖啡館,3,6
10000748,30010004,阿伊恩市咖啡館,3,6
10000601,30010005,諾頓咖啡館,3,6
10000961,30010006,帕斯特咖啡館,3,6
10000963,30010007,要塞的咖啡館,3,6
10001056,30010008,摩根咖啡館,3,6
10001058,30010009,摩根寵物咖啡館,3,6
10001356,30010010,唐卡咖啡館,3,6
10000437,30011000,合成商店,3,6
10000611,30011001,諾頓鑑定所,3,6
10000613,30011002,諾頓鑑定所,3,6
10000728,30011003,阿伊恩市鑑定所,3,6
10000750,30011004,阿伊恩市鑑定所,3,6
10000965,30011005,帕斯特鑑定所,3,6
10001295,30011006,砦壁之咖啡館,3,6
10000146,30012000,武器商人,3,6
10000603,30012001,諾頓武器商人,3,6
10000740,30012002,阿伊恩市武器商店,3,6
10000967,30012003,帕斯特武器商店,3,6
10001066,30012004,摩根武器商店,3,6
10001352,30012005,唐卡武器商店,3,6
10000371,30013000,武器製造所,3,6
10000742,30013001,阿伊恩市武器製造所,3,6
10000969,30013002,要塞的武器製造所,3,6
10000144,30014000,古董商店,3,6
10000744,30014001,阿伊恩市古董商店,3,6
10001060,30014002,摩根古董商店,3,6
10001354,30014003,唐卡古董商店,3,6
10000365,30020000,裁縫阿姨的家,3,6
10000433,30020001,民家,3,6
10000617,30020002,諾頓裁縫店,3,6
10000722,30020003,阿伊恩市裁縫店,3,6
10000433,30020004,民家,3,6
10000971,30020005,帕斯特裁縫店,3,6
10001062,30020006,摩根裁縫店,3,6
10001350,30020007,唐卡裁縫店,3,6
10000149,30021000,寶石商店,3,6
10000619,30021001,諾頓寶石商店,3,6
10000724,30021002,阿伊恩市寶石商店,3,6
10000973,30021003,帕斯特寶石商店,3,6
10001064,30021004,摩根寶石商店,3,6
10001346,30021005,唐卡寶石商店,3,6
10000150,30022000,賢者首領之家,3,6
10001526,30022001,30022001,3,6
10000007,30030000,東軍本部入口,2,0
10000120,30030000,東軍本部入口,2,6
10000649,30030001,道具的小部屋,2,0
10000653,30030002,活動木偶的小屋,2,0
10000017,30031000,西軍本部入口,2,0
10000124,30031000,西軍本部入口,2,6
10000027,30032000,南軍本部入口,2,0
10000128,30032000,南軍本部入口,2,6
10000037,30033000,北軍本部入口,2,0
10000132,30033000,北軍本部入口,2,6
10000220,30040000,劍士行會,3,7
10000221,30041000,騎士行會,3,7
10000222,30042000,盜賊行會,3,7
10000223,30043000,弓手行會,3,7
10000224,30044000,魔法系行會,3,7
10000225,30045000,鐵匠行會,3,7
10000226,30046000,機械師行會,3,7
10000227,30047000,農夫行會,3,7
10000228,30048000,鍊金術師行會,3,7
10000229,30049000,木偶使行會,3,7
10000230,30050000,冒險家行會,3,7
10000231,30051000,商人行會,3,7
10000231,30051001,商人行會,3,7
10000232,30052000,塔妮亞利益代表的房間,3,7
10000233,30053000,道米尼利益代表的房間,3,7
10000234,30054000,少數民族利益代表的房?,3,7
10000235,30055000,？？？的房間,3,7
10000235,30055001,？？？的房間,3,7
10000235,30055002,？？？的房間,3,7
1,30056000,r056,3,6
1,30057000,r057,3,6
1,30058000,r058,3,6
1,30059000,r059,3,6
10000435,30060000,商人之店,4,8
10000609,30060001,諾頓商店,4,8
10000615,30060002,諾頓商店,4,8
10000726,30060003,阿伊恩市商店,4,8
10000746,30060004,阿伊恩市商店,4,8
10000975,30060005,帕斯特商店,4,8
10000977,30060006,帕斯特商店,4,8
10001297,30060007,唐卡商店,4,8
10001299,30060008,唐卡商店,4,8
10001371,30060009,商人之店,4,8
1,30070000,r070,4,8
10000732,30071000,阿伊恩市之民家,3,6
10001402,30071001,皮歐之家,3,6
10000708,30072000,富翁家,4,8
10000711,30073000,傭兵軍團之大廳,4,0
10000710,30073000,傭兵軍團之大廳,4,9
10000715,30074000,空軍之大廳,4,0
10000714,30074000,空軍之大廳,4,9
10000712,30075000,傭兵軍團長官室,5,11
10000716,30076000,空軍長官室,5,11
10000770,30077000,動力制御室,8,13
10000770,30077001,動力制御室,8,13
10000718,30078000,議會大廳,10,19
10000720,30079000,合同舍大廳,9,20
10000720,30079000,合同舍大廳,10,20
10000720,30079000,合同舍大廳,9,21
10000720,30079000,合同舍大廳,10,21
10000772,30080000,避難所,3,6
10000774,30080001,避難所,3,6
10000776,30080002,避難所,3,6
10000735,30081000,大工場大廳,10,22
10000735,30081000,大工場大廳,11,22
10000738,30082000,鋼鐵工廠大廳,10,22
10000738,30082000,鋼鐵工廠大廳,11,22
10000955,30090000,寵物小屋,4,8
10000807,30090001,約克之家,4,8
18000189,30090002,初始之家,4,1
18000189,30090002,初始之家,1,3
18000189,30090002,初始之家,5,3
18000189,30090002,初始之家,2,4
18000189,30090002,初始之家,3,4
18000189,30090002,初始之家,5,4
10001330,30090002,初始之家,4,8
18000189,30090003,初始之家,4,1
18000189,30090003,初始之家,1,3
18000189,30090003,初始之家,5,3
18000189,30090003,初始之家,2,4
18000189,30090003,初始之家,3,4
10001330,30090003,初始之家,4,8
18000189,30090004,初始之家,4,1
18000189,30090004,初始之家,1,3
18000189,30090004,初始之家,5,3
18000189,30090004,初始之家,2,4
18000189,30090004,初始之家,3,4
10001330,30090004,初始之家,4,8
10000953,30091000,學校,6,16
10001318,30091001,東部平原初心者學校,6,16
10001320,30091002,西部平原初心者學校,6,16
10001322,30091003,南部平原初心者學校,6,16
10001324,30091004,北部平原初心者學校,6,16
10001342,30091005,東部平原初心者學校,6,16
10001498,30091006,30091006,6,16
10001054,30092000,礦工之部屋,4,8
10001583,30093000,30093000,4,8
10001038,30094000,摩根傭兵軍團本部,6,11
10001042,30095000,摩根政府大廈,8,13
10001040,30096000,戰士系行會分會,7,15
10001040,30096000,戰士系行會分會,8,15
10001040,30096000,戰士系行會分會,9,15
10001050,30097000,商人行會總部,8,13
10001335,30097001,賭徒行會,8,13
10001052,30098000,碳礦監督廳,6,9
18000062,30098001,30098001,4,1
18000062,30098001,30098001,5,1
18000063,30098001,30098001,7,1
18000063,30098001,30098001,8,1
18000064,30098001,30098001,6,3
18000064,30098001,30098001,7,3
18000064,30098001,30098001,8,3
18000064,30098001,30098001,6,4
18000064,30098001,30098001,6,5
18000064,30098001,30098001,6,6
18000064,30098001,30098001,7,6
18000064,30098001,30098001,8,6
10001501,30098001,30098001,6,9
10001044,30099000,國營精煉所,7,16
10001046,30099001,迪澳曼特私人精煉所,7,16
10001048,30099002,國營精煉所,7,16
12001500,30100000,東軍本部長官室,8,4
10000120,30100000,東軍本部長官室,5,16
10000120,30100001,接待室,5,16
10000124,30101000,西軍本部長官室,5,16
10000128,30102000,南軍本部長官室,5,16
10001372,30102001,南軍本部長官室,5,16
10001372,30102002,南軍本部長官室,5,16
10000132,30103000,北軍本部長官室,5,16
10000164,30110000,行會宮殿大樓中庭,13,12
10000164,30110000,行會宮殿大樓中庭,12,13
10000164,30110000,行會宮殿大樓中庭,13,13
10000164,30110000,行會宮殿大樓中庭,14,13
10000164,30110000,行會宮殿大樓中庭,13,14
10000151,30110000,行會宮殿大樓中庭,13,25
10000207,30111000,行會宮殿2樓,13,0
10000165,30111000,行會宮殿2樓,13,12
10000205,30111000,行會宮殿2樓,0,13
10000165,30111000,行會宮殿2樓,12,13
10000165,30111000,行會宮殿2樓,13,13
10000165,30111000,行會宮殿2樓,14,13
10000204,30111000,行會宮殿2樓,26,13
10000165,30111000,行會宮殿2樓,13,14
10000206,30111000,行會宮殿2樓,13,26
10000211,30112000,行會宮殿3樓,13,0
10000166,30112000,行會宮殿3樓,13,12
10000209,30112000,行會宮殿3樓,0,13
10000166,30112000,行會宮殿3樓,12,13
10000166,30112000,行會宮殿3樓,13,13
10000166,30112000,行會宮殿3樓,14,13
10000208,30112000,行會宮殿3樓,26,13
10000166,30112000,行會宮殿3樓,13,14
10000210,30112000,行會宮殿3樓,13,26
10000215,30113000,行會宮殿4樓,13,0
10000167,30113000,行會宮殿4樓,13,12
10000213,30113000,行會宮殿4樓,0,13
10000167,30113000,行會宮殿4樓,12,13
10000167,30113000,行會宮殿4樓,13,13
10000167,30113000,行會宮殿4樓,14,13
10000212,30113000,行會宮殿4樓,26,13
10000167,30113000,行會宮殿4樓,13,14
10000214,30113000,行會宮殿4樓,13,26
10000215,30113001,行會宮殿4樓,13,0
10000167,30113001,行會宮殿4樓,13,12
10000213,30113001,行會宮殿4樓,0,13
10000167,30113001,行會宮殿4樓,12,13
10000167,30113001,行會宮殿4樓,13,13
10000167,30113001,行會宮殿4樓,14,13
10000212,30113001,行會宮殿4樓,26,13
10000167,30113001,行會宮殿4樓,13,14
10000214,30113001,行會宮殿4樓,13,26
10000219,30114000,行會宮殿5樓,13,0
10000168,30114000,行會宮殿5樓,13,12
10000217,30114000,行會宮殿5樓,0,13
10000168,30114000,行會宮殿5樓,12,13
10000168,30114000,行會宮殿5樓,13,13
10000168,30114000,行會宮殿5樓,14,13
10000216,30114000,行會宮殿5樓,26,13
10000168,30114000,行會宮殿5樓,13,14
10000218,30114000,行會宮殿5樓,13,26
10000047,30120000,白之聖堂,11,23
10000047,30120000,白之聖堂,12,23
10000047,30120000,白之聖堂,11,24
10000047,30120000,白之聖堂,12,24
10000048,30121000,黑之聖堂,11,23
10000048,30121000,黑之聖堂,12,23
10000048,30121000,黑之聖堂,11,24
10000048,30121000,黑之聖堂,12,24
13000235,30122000,情人教堂,11,3
13000235,30122000,情人教堂,12,3
10000797,30122000,情人教堂,11,23
10000797,30122000,情人教堂,12,23
10000797,30122000,情人教堂,11,24
10000797,30122000,情人教堂,12,24
12001144,30122001,情人教堂,0,13
12001144,30122001,情人教堂,1,13
12001144,30122001,情人教堂,2,13
12001144,30122001,情人教堂,3,13
12001144,30122001,情人教堂,4,13
12001144,30122001,情人教堂,5,13
12001144,30122001,情人教堂,6,13
12001144,30122001,情人教堂,7,13
12001144,30122001,情人教堂,8,13
12001144,30122001,情人教堂,9,13
12001144,30122001,情人教堂,10,13
12001144,30122001,情人教堂,11,13
12001144,30122001,情人教堂,12,13
12001144,30122001,情人教堂,13,13
12001144,30122001,情人教堂,14,13
12001144,30122001,情人教堂,15,13
12001144,30122001,情人教堂,16,13
12001144,30122001,情人教堂,17,13
12001144,30122001,情人教堂,18,13
12001144,30122001,情人教堂,19,13
12001144,30122001,情人教堂,20,13
12001144,30122001,情人教堂,21,13
12001144,30122001,情人教堂,22,13
12001144,30122001,情人教堂,23,13
10000799,30122001,情人教堂,11,23
10000799,30122001,情人教堂,12,23
10000799,30122001,情人教堂,11,24
10000799,30122001,情人教堂,12,24
10000792,30122002,30122002,11,23
10000792,30122002,30122002,12,23
10000792,30122002,30122002,11,24
10000792,30122002,30122002,12,24
10000941,30130000,帕斯特管理局,7,11
10001517,30130001,30130001,3,2
10001512,30130001,30130001,7,11
10001512,30130002,30130002,7,11
10000943,30131000,綠色防備軍本部,6,11
10000817,30131001,謎之團本部,6,0
10001030,30131001,謎之團本部,6,11
10001032,30131002,海盜會館,6,11
10000950,30132000,農夫行會總部,6,1
10000949,30132000,農夫行會總部,6,12
10000951,30133000,農夫行會會長的房間,5,11
10001654,30133001,30133001,5,11
10000945,30134000,馬廄,4,17
10000947,30134001,馬廄,4,17
10000108,30140000,塔妮亞傳送室,11,8
10000108,30140000,塔妮亞傳送室,12,8
10000108,30140000,塔妮亞傳送室,11,9
10000108,30140000,塔妮亞傳送室,12,9
18000190,30140000,塔妮亞傳送室,11,13
18000190,30140000,塔妮亞傳送室,12,13
18000190,30140000,塔妮亞傳送室,14,13
18000190,30140000,塔妮亞傳送室,15,13
18000190,30140000,塔妮亞傳送室,16,13
18000190,30140000,塔妮亞傳送室,10,14
18000190,30140000,塔妮亞傳送室,16,14
18000190,30140000,塔妮亞傳送室,10,15
18000190,30140000,塔妮亞傳送室,16,15
18000190,30140000,塔妮亞傳送室,10,16
18000190,30140000,塔妮亞傳送室,16,16
18000190,30140000,塔妮亞傳送室,10,17
18000190,30140000,塔妮亞傳送室,16,17
18000190,30140000,塔妮亞傳送室,10,18
18000190,30140000,塔妮亞傳送室,16,18
18000190,30140000,塔妮亞傳送室,10,19
18000190,30140000,塔妮亞傳送室,16,19
18000190,30140000,塔妮亞傳送室,10,20
18000190,30140000,塔妮亞傳送室,11,20
18000190,30140000,塔妮亞傳送室,12,20
18000190,30140000,塔妮亞傳送室,13,20
18000190,30140000,塔妮亞傳送室,14,20
18000190,30140000,塔妮亞傳送室,15,20
18000190,30140000,塔妮亞傳送室,16,20
10000108,30140001,塔妮亞傳送室,11,8
10000108,30140001,塔妮亞傳送室,12,8
10000108,30140001,塔妮亞傳送室,11,9
10000108,30140001,塔妮亞傳送室,12,9
18000190,30140001,塔妮亞傳送室,11,13
18000190,30140001,塔妮亞傳送室,12,13
18000190,30140001,塔妮亞傳送室,14,13
18000190,30140001,塔妮亞傳送室,15,13
18000190,30140001,塔妮亞傳送室,16,13
18000190,30140001,塔妮亞傳送室,10,14
18000190,30140001,塔妮亞傳送室,16,14
18000190,30140001,塔妮亞傳送室,10,15
18000190,30140001,塔妮亞傳送室,16,15
18000190,30140001,塔妮亞傳送室,10,16
18000190,30140001,塔妮亞傳送室,16,16
18000190,30140001,塔妮亞傳送室,10,17
18000190,30140001,塔妮亞傳送室,16,17
18000190,30140001,塔妮亞傳送室,10,18
18000190,30140001,塔妮亞傳送室,16,18
18000190,30140001,塔妮亞傳送室,10,19
18000190,30140001,塔妮亞傳送室,16,19
18000190,30140001,塔妮亞傳送室,10,20
18000190,30140001,塔妮亞傳送室,11,20
18000190,30140001,塔妮亞傳送室,12,20
18000190,30140001,塔妮亞傳送室,13,20
18000190,30140001,塔妮亞傳送室,14,20
18000190,30140001,塔妮亞傳送室,15,20
18000190,30140001,塔妮亞傳送室,16,20
10000108,30140002,塔妮亞傳送室,11,8
10000108,30140002,塔妮亞傳送室,12,8
10000108,30140002,塔妮亞傳送室,11,9
10000108,30140002,塔妮亞傳送室,12,9
18000190,30140002,塔妮亞傳送室,11,13
18000190,30140002,塔妮亞傳送室,12,13
18000190,30140002,塔妮亞傳送室,14,13
18000190,30140002,塔妮亞傳送室,15,13
18000190,30140002,塔妮亞傳送室,16,13
18000190,30140002,塔妮亞傳送室,10,14
18000190,30140002,塔妮亞傳送室,16,14
18000190,30140002,塔妮亞傳送室,10,15
18000190,30140002,塔妮亞傳送室,16,15
18000190,30140002,塔妮亞傳送室,10,16
18000190,30140002,塔妮亞傳送室,16,16
18000190,30140002,塔妮亞傳送室,10,17
18000190,30140002,塔妮亞傳送室,16,17
18000190,30140002,塔妮亞傳送室,10,18
18000190,30140002,塔妮亞傳送室,16,18
18000190,30140002,塔妮亞傳送室,10,19
18000190,30140002,塔妮亞傳送室,16,19
18000190,30140002,塔妮亞傳送室,10,20
18000190,30140002,塔妮亞傳送室,11,20
18000190,30140002,塔妮亞傳送室,12,20
18000190,30140002,塔妮亞傳送室,13,20
18000190,30140002,塔妮亞傳送室,14,20
18000190,30140002,塔妮亞傳送室,15,20
18000190,30140002,塔妮亞傳送室,16,20
10000787,30140003,塔妮亞傳送室,11,8
10000787,30140003,塔妮亞傳送室,12,8
10000787,30140003,塔妮亞傳送室,11,9
10000787,30140003,塔妮亞傳送室,12,9
10000109,30141000,道米尼傳送室,11,8
10000109,30141000,道米尼傳送室,12,8
10000109,30141000,道米尼傳送室,11,9
10000109,30141000,道米尼傳送室,12,9
18000191,30141000,道米尼傳送室,11,13
18000191,30141000,道米尼傳送室,12,13
18000191,30141000,道米尼傳送室,14,13
18000191,30141000,道米尼傳送室,15,13
18000191,30141000,道米尼傳送室,16,13
18000191,30141000,道米尼傳送室,10,14
18000191,30141000,道米尼傳送室,16,14
18000191,30141000,道米尼傳送室,10,15
18000191,30141000,道米尼傳送室,16,15
18000191,30141000,道米尼傳送室,10,16
18000191,30141000,道米尼傳送室,16,16
18000191,30141000,道米尼傳送室,10,17
18000191,30141000,道米尼傳送室,16,17
18000191,30141000,道米尼傳送室,10,18
18000191,30141000,道米尼傳送室,16,18
18000191,30141000,道米尼傳送室,10,19
18000191,30141000,道米尼傳送室,16,19
18000191,30141000,道米尼傳送室,10,20
18000191,30141000,道米尼傳送室,11,20
18000191,30141000,道米尼傳送室,12,20
18000191,30141000,道米尼傳送室,13,20
18000191,30141000,道米尼傳送室,14,20
18000191,30141000,道米尼傳送室,15,20
18000191,30141000,道米尼傳送室,16,20
1,30141000,道米尼傳送室,11,22
1,30141000,道米尼傳送室,12,22
1,30141000,道米尼傳送室,11,23
1,30141000,道米尼傳送室,12,23
10000109,30141001,道米尼傳送室,11,8
10000109,30141001,道米尼傳送室,12,8
10000109,30141001,道米尼傳送室,11,9
10000109,30141001,道米尼傳送室,12,9
18000191,30141001,道米尼傳送室,11,13
18000191,30141001,道米尼傳送室,12,13
18000191,30141001,道米尼傳送室,14,13
18000191,30141001,道米尼傳送室,15,13
18000191,30141001,道米尼傳送室,16,13
18000191,30141001,道米尼傳送室,10,14
18000191,30141001,道米尼傳送室,16,14
18000191,30141001,道米尼傳送室,10,15
18000191,30141001,道米尼傳送室,16,15
18000191,30141001,道米尼傳送室,10,16
18000191,30141001,道米尼傳送室,16,16
18000191,30141001,道米尼傳送室,10,17
18000191,30141001,道米尼傳送室,16,17
18000191,30141001,道米尼傳送室,10,18
18000191,30141001,道米尼傳送室,16,18
18000191,30141001,道米尼傳送室,10,19
18000191,30141001,道米尼傳送室,16,19
18000191,30141001,道米尼傳送室,10,20
18000191,30141001,道米尼傳送室,11,20
18000191,30141001,道米尼傳送室,12,20
18000191,30141001,道米尼傳送室,13,20
18000191,30141001,道米尼傳送室,14,20
18000191,30141001,道米尼傳送室,15,20
18000191,30141001,道米尼傳送室,16,20
1,30141001,道米尼傳送室,11,22
1,30141001,道米尼傳送室,12,22
1,30141001,道米尼傳送室,11,23
1,30141001,道米尼傳送室,12,23
10000109,30141002,道米尼傳送室,11,8
10000109,30141002,道米尼傳送室,12,8
10000109,30141002,道米尼傳送室,11,9
10000109,30141002,道米尼傳送室,12,9
18000191,30141002,道米尼傳送室,11,13
18000191,30141002,道米尼傳送室,12,13
18000191,30141002,道米尼傳送室,14,13
18000191,30141002,道米尼傳送室,15,13
18000191,30141002,道米尼傳送室,16,13
18000191,30141002,道米尼傳送室,10,14
18000191,30141002,道米尼傳送室,16,14
18000191,30141002,道米尼傳送室,10,15
18000191,30141002,道米尼傳送室,16,15
18000191,30141002,道米尼傳送室,10,16
18000191,30141002,道米尼傳送室,16,16
18000191,30141002,道米尼傳送室,10,17
18000191,30141002,道米尼傳送室,16,17
18000191,30141002,道米尼傳送室,10,18
18000191,30141002,道米尼傳送室,16,18
18000191,30141002,道米尼傳送室,10,19
18000191,30141002,道米尼傳送室,16,19
18000191,30141002,道米尼傳送室,10,20
18000191,30141002,道米尼傳送室,11,20
18000191,30141002,道米尼傳送室,12,20
18000191,30141002,道米尼傳送室,13,20
18000191,30141002,道米尼傳送室,14,20
18000191,30141002,道米尼傳送室,15,20
18000191,30141002,道米尼傳送室,16,20
1,30141002,道米尼傳送室,11,22
1,30141002,道米尼傳送室,12,22
1,30141002,道米尼傳送室,11,23
1,30141002,道米尼傳送室,12,23
10000980,30141003,普羅莎娜的監獄,11,8
10000980,30141003,普羅莎娜的監獄,12,8
10000980,30141003,普羅莎娜的監獄,11,9
10000980,30141003,普羅莎娜的監獄,12,9
10001293,30150000,唐卡民家,4,8
10001291,30151000,唐卡政務大樓,6,14
10001283,30152000,雷奧的活動木偶工作室,6,12
10001285,30152001,莉塔的活動木偶工作室,6,12
10001287,30153000,卡米羅的機械工場,6,12
10001289,30153001,利迪亞的機械工場,6,12
10001273,30154000,活動木偶第一研究所,6,16
10001275,30154001,活動木偶第二研究所,6,16
18000065,30154002,30154002,3,5
18000065,30154002,30154002,4,5
18000065,30154002,30154002,5,5
18000065,30154002,30154002,3,6
18000065,30154002,30154002,5,6
18000065,30154002,30154002,3,7
18000065,30154002,30154002,5,7
18000065,30154002,30154002,3,8
18000065,30154002,30154002,5,8
18000065,30154002,30154002,3,9
18000065,30154002,30154002,4,9
18000065,30154002,30154002,5,9
10001503,30154002,30154002,6,16
10001279,30155000,多爾斯軍本部,6,12
10001277,30156000,活動木偶本部,7,17
10001277,30156001,活動木偶本部,7,17
10001281,30157000,機械師本部,6,14
10001281,30157001,機械師本部,6,14
10001541,30157002,30157002,6,14
10000630,30160000,諾頓宮殿宴會廳,11,0
10000630,30160000,諾頓宮殿宴會廳,12,0
10000630,30160000,諾頓宮殿宴會廳,11,1
10000630,30160000,諾頓宮殿宴會廳,12,1
10000629,30160000,諾頓宮殿宴會廳,11,24
10000629,30160000,諾頓宮殿宴會廳,12,24
10000629,30160000,諾頓宮殿宴會廳,11,25
10000629,30160000,諾頓宮殿宴會廳,12,25
10000633,30162000,諾頓王國軍等候室,8,18
10000633,30162000,諾頓王國軍等候室,9,18
10000633,30162000,諾頓王國軍等候室,10,18
10000633,30162000,諾頓王國軍等候室,8,19
10000633,30162000,諾頓王國軍等候室,9,19
10000633,30162000,諾頓王國軍等候室,10,19
10000635,30162001,諾頓王國軍等候室,8,18
10000635,30162001,諾頓王國軍等候室,9,18
10000635,30162001,諾頓王國軍等候室,10,18
10000635,30162001,諾頓王國軍等候室,8,19
10000635,30162001,諾頓王國軍等候室,9,19
10000635,30162001,諾頓王國軍等候室,10,19
10000624,30163000,魔法行會總部門廊,11,0
10000624,30163000,魔法行會總部門廊,12,0
10000624,30163000,魔法行會總部門廊,13,0
10000624,30163000,魔法行會總部門廊,11,1
10000624,30163000,魔法行會總部門廊,12,1
10000624,30163000,魔法行會總部門廊,13,1
10000624,30163000,魔法行會總部門廊,12,2
10000623,30163000,魔法行會總部門廊,12,25
10000623,30163000,魔法行會總部門廊,11,26
10000623,30163000,魔法行會總部門廊,12,26
10000623,30163000,魔法行會總部門廊,13,26
10000625,30164000,大導師的房間,9,18
10000625,30164000,大導師的房間,8,19
10000625,30164000,大導師的房間,9,19
10000625,30164000,大導師的房間,10,19
10001528,30164001,30164001,9,18
10001528,30164001,30164001,8,19
10001528,30164001,30164001,9,19
10001528,30164001,30164001,10,19
10000627,30165000,總部的房間,2,7
10000639,30170000,伊戈路,3,7
10000639,30170001,伊戈路,3,7
10000637,30171000,伊戈路雜貨商人,3,7
10000641,30171001,伊戈路雜貨商人,3,7
10000104,30180000,劇場門廊1,9,0
10000104,30180000,劇場門廊1,10,0
10000104,30180000,劇場門廊1,9,1
10000104,30180000,劇場門廊1,10,1
10000156,30180000,劇場門廊1,9,18
10000156,30180000,劇場門廊1,10,18
10000156,30180000,劇場門廊1,9,19
10000156,30180000,劇場門廊1,10,19
10000105,30181000,劇場門廊2,9,0
10000105,30181000,劇場門廊2,10,0
10000105,30181000,劇場門廊2,9,1
10000105,30181000,劇場門廊2,10,1
10000157,30181000,劇場門廊2,9,18
10000157,30181000,劇場門廊2,10,18
10000157,30181000,劇場門廊2,9,19
10000157,30181000,劇場門廊2,10,19
10000106,30182000,劇場門廊3,9,0
10000106,30182000,劇場門廊3,10,0
10000106,30182000,劇場門廊3,9,1
10000106,30182000,劇場門廊3,10,1
10000158,30182000,劇場門廊3,9,18
10000158,30182000,劇場門廊3,10,18
10000158,30182000,劇場門廊3,9,19
10000158,30182000,劇場門廊3,10,19
10000107,30183000,劇場門廊4,9,0
10000107,30183000,劇場門廊4,10,0
10000107,30183000,劇場門廊4,9,1
10000107,30183000,劇場門廊4,10,1
10000159,30183000,劇場門廊4,9,18
10000159,30183000,劇場門廊4,10,18
10000159,30183000,劇場門廊4,9,19
10000159,30183000,劇場門廊4,10,19
10000152,30190000,劇場放映室1,11,22
10000152,30190000,劇場放映室1,12,22
10000152,30190000,劇場放映室1,11,23
10000152,30190000,劇場放映室1,12,23
10000153,30192000,劇場放映室3,11,22
10000153,30192000,劇場放映室3,12,22
10000153,30192000,劇場放映室3,11,23
10000153,30192000,劇場放映室3,12,23
10000154,30194000,劇場放映室1,11,22
10000154,30194000,劇場放映室1,12,22
10000154,30194000,劇場放映室1,11,23
10000154,30194000,劇場放映室1,12,23
10000155,30196000,劇場放映室3,11,22
10000155,30196000,劇場放映室3,12,22
10000155,30196000,劇場放映室3,11,23
10000155,30196000,劇場放映室3,12,23
10001308,30200000,帳篷,2,6
10001437,30200001,朝聖者的住宿設施,2,6
10001438,30200002,朝聖者的住宿設施,2,6
10001439,30200003,朝聖者的住宿設施,2,6
10001440,30200004,朝聖者的住宿設施,2,6
10001491,30200005,30200005,2,6
10001304,30201000,飛空庭的庭院,7,8
10001304,30201001,飛空庭的庭院,7,8
10001315,30201003,30201003,7,8
10001653,30201004,30201004,7,8
10001305,30202000,飛空庭的房間,9,15
10001305,30202001,飛空庭的房間,9,15
10001316,30202002,30202002,9,15
18000183,30203000,埃米爾族的夢中,10,12
18000183,30203000,埃米爾族的夢中,11,12
18000183,30203000,埃米爾族的夢中,12,12
18000183,30203000,埃米爾族的夢中,13,12
18000183,30203000,埃米爾族的夢中,14,12
18000183,30203000,埃米爾族的夢中,15,12
18000183,30203000,埃米爾族的夢中,16,12
18000183,30203000,埃米爾族的夢中,17,12
18000183,30203000,埃米爾族的夢中,18,12
18000183,30203000,埃米爾族的夢中,19,12
18000183,30203000,埃米爾族的夢中,20,12
18000183,30203000,埃米爾族的夢中,10,13
18000183,30203000,埃米爾族的夢中,20,13
18000183,30203000,埃米爾族的夢中,10,14
18000183,30203000,埃米爾族的夢中,20,14
18000183,30203000,埃米爾族的夢中,10,15
18000183,30203000,埃米爾族的夢中,20,15
18000183,30203000,埃米爾族的夢中,10,16
18000183,30203000,埃米爾族的夢中,11,16
18000183,30203000,埃米爾族的夢中,12,16
18000183,30203000,埃米爾族的夢中,13,16
18000183,30203000,埃米爾族的夢中,14,16
18000183,30203000,埃米爾族的夢中,15,16
18000183,30203000,埃米爾族的夢中,16,16
18000183,30203000,埃米爾族的夢中,17,16
18000183,30203000,埃米爾族的夢中,18,16
18000183,30203000,埃米爾族的夢中,19,16
18000183,30203000,埃米爾族的夢中,20,16
18000183,30203001,埃米爾族的夢中,10,12
18000183,30203001,埃米爾族的夢中,11,12
18000183,30203001,埃米爾族的夢中,12,12
18000183,30203001,埃米爾族的夢中,13,12
18000183,30203001,埃米爾族的夢中,14,12
18000183,30203001,埃米爾族的夢中,15,12
18000183,30203001,埃米爾族的夢中,16,12
18000183,30203001,埃米爾族的夢中,17,12
18000183,30203001,埃米爾族的夢中,18,12
18000183,30203001,埃米爾族的夢中,19,12
18000183,30203001,埃米爾族的夢中,20,12
18000183,30203001,埃米爾族的夢中,10,13
18000183,30203001,埃米爾族的夢中,20,13
